company_id,company_cik,company_composite_figi,company_market_locale,company_share_class_figi,company_asset_type,company_ticker,company_name
3462,,BBG01MLY2W54,us,BBG01MLY2X25,stocks,PSTR,PeakShares Sector Rotation ETF
3463,0001095981,BBG000C1Z086,us,BBG001SFQL35,stocks,PSTV,"PLUS THERAPEUTICS, Inc. Common Stock"
3464,0001661460,BBG00BNTZ9H0,us,BBG00BNTZ9J8,stocks,PSTX,"Poseida Therapeutics, Inc. Common Stock"
3465,,BBG01HCCWVS7,us,BBG01HCCWX58,stocks,PSWD,Xtrackers Cybersecurity Select Equity ETF
3466,0001716338,BBG00LG3Z509,us,BBG00LG3Z5R0,stocks,PT,Pintec Technology Holdings Limited American Depositary Shares
3467,0000857005,BBG000C2VBB0,us,BBG001S6DNK6,stocks,PTC,"PTC, INC"
3468,0001070081,BBG000QT15P7,us,BBG001SNNC86,stocks,PTCT,"PTC Therapeutics, Inc."
3469,,BBG01FRQWLD2,us,BBG01FRQWM77,stocks,PTEC,Global X PropTech ETF
3470,0000889900,BBG000BKXFN7,us,BBG001S7GWF7,stocks,PTEN,Patterson-UTI Energy Inc
3471,0001547580,BBG000Q279Y2,us,BBG001SRNLG8,stocks,PTF,Invesco Exchange-Traded Fund Trust Invesco Dorsey Wright Technology Momentum ETF
3472,0001377121,BBG002B63KM7,us,BBG002B63KP4,stocks,PTGX,"Protagonist Therapeutics, Inc"
3473,0001209466,BBG000Q26YD1,us,BBG001SRNLF9,stocks,PTH,Invesco Exchange-Traded Fund Trust Invesco Dorsey Wright Healthcare Momentum ETF
3474,0001970544,,us,,stocks,PTHL,Pheton Holdings Ltd Class A Ordinary Shares
3475,0001689873,BBG01PDQZMY7,us,BBG01PDQZNS2,stocks,PTIR,GraniteShares 2x Long PLTR Daily ETF
3476,0001022899,BBG000HQJ4R5,us,BBG001S5T780,stocks,PTIX,Performance Technologies Inc
3477,0001022899,BBG010B6TKX0,us,,stocks,PTIXW,"Protagenic Therapeutics, Inc. Warrant"
3478,0002016337,,us,,stocks,PTLE,PTL LTD Ordinary Shares
3479,0001871509,BBG012YL5W13,us,BBG012YL5W59,stocks,PTLO,Portillo's Inc. Class A Common Stock
3480,0001372807,BBG000BMSWV3,us,BBG001SDR8W6,stocks,PTMN,Portman Ridge Finance Corporation Common Stock
3481,0001616668,BBG009BNY731,us,BBG009BNY740,stocks,PTNQ,Pacer Trendpilot 100 ETF
3482,0001639825,BBG00JG0FFZ2,us,BBG00JG0FG08,stocks,PTON,"Peloton Interactive, Inc. Class A Common Stock"
3483,0001815903,BBG00TYL0TW3,us,BBG00TYL0TY1,stocks,PTPI,"Petros Pharmaceuticals, Inc. Common Stock"
3484,0001527508,BBG00WXWG2M6,us,BBG00WXWG3G1,stocks,PTVE,Pactiv Evergreen Inc. Common stock
3485,0001422930,BBG001PKMK06,us,BBG001V1C792,stocks,PUBM,"PubMatic, Inc. Class A Common Stock"
3486,0001547580,BBG000JJZQF5,us,BBG001SPHL51,stocks,PUI,Invesco Exchange-Traded Fund Trust Invesco Dorsey Wright Utilities Momentum ETF
3487,0001574235,BBG003TH2QL1,us,BBG003TH2QM0,stocks,PULM,"Pulmatrix, Inc. Common Stock"
3488,0001778784,BBG00PF4SXH8,us,BBG00PF4SXJ6,stocks,PVBC,"Provident Bancorp, Inc. (MD) Common Stock"
3489,0001765850,,us,,stocks,PWM,Prestige Wealth Inc. Class A Ordinary Shares
3490,0000716605,BBG000BR1HK6,us,BBG001S6XPT0,stocks,PWOD,Penns Woods Bancorp Inc
3491,0001777835,BBG00XWZGGH3,us,BBG00XWZGGJ1,stocks,PWP,Perella Weinberg Partners Class A Common Stock
3492,0001847345,,us,,stocks,PWUP,PowerUp Acquisition Corp. Class A Ordinary Shares
3493,0001847345,,us,,stocks,PWUPU,PowerUp Acquisition Corp. Unit
3494,0001847345,,us,,stocks,PWUPW,PowerUp Acquisition Corp. Warrant
3495,0001209466,BBG000Q21QD3,us,BBG001SRNBK5,stocks,PXI,Invesco Exchange-Traded Fund Trust Invesco Dorsey Wright Energy Momentum ETF
3496,0001040161,BBG000BQSKV0,us,BBG001SDZ161,stocks,PXLW,Pixelworks Inc
3497,0001640043,,us,,stocks,PXS,Pyxis Tankers Inc. Common Stock
3498,0001640043,,us,,stocks,PXSAW,Pyxis Tankers Inc. Warrant
3499,0001572661,BBG00CGY1JK6,us,BBG00CGY1JL5,stocks,PY,Principal Exchange-Traded Funds Principal Value ETF
3500,0001839439,BBG010FNXMC3,us,BBG010FNXN77,stocks,PYCR,"Paycor HCM, Inc. Common Stock"
3501,0001611842,,us,,stocks,PYPD,PolyPid Ltd. Ordinary Shares
3502,0001633917,BBG0077VNXV6,us,BBG0077VNXW5,stocks,PYPL,"PayPal Holdings, Inc. Common Stock"
3503,0001782223,BBG00PQFFCV5,us,BBG00PQFFCW4,stocks,PYXS,"Pyxis Oncology, Inc. Common Stock"
3504,0001547580,BBG000Q1PSL6,us,BBG001SRMY71,stocks,PYZ,Invesco Exchange-Traded Fund Trust Invesco Dorsey Wright Basic Materials Momentum ETF
3505,0000901491,BBG000BFWF13,us,BBG001S6XNB4,stocks,PZZA,Papa John's International Inc
3506,0001259542,BBG000N6XBP2,us,BBG001T52Z13,stocks,QABA,First Trust NASDAQ ABA Community Bank Index Fund
3507,0001100663,BBG006F3G5G7,us,BBG006F3G5H6,stocks,QAT,iShares Trust iShares MSCI Qatar ETF
3508,0001415726,BBG01NJ1RHF2,us,BBG01NJ1RJ95,stocks,QBUF,Innovator Nasdaq-100 10 Buffer ETF Quarterly
3509,0001329377,BBG000QX2HH0,us,BBG001SSSWQ6,stocks,QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund
3510,,BBG01293CZL4,us,BBG01293D0F7,stocks,QCLR,Global X NASDAQ 100 Collar 95-110 ETF
3511,0000804328,BBG000CGC1X8,us,BBG001S6VS70,stocks,QCOM,Qualcomm Inc
3512,0000906465,BBG000BYZSM8,us,BBG001SJTPZ0,stocks,QCRH,QCR Holdings Inc
3513,0001906324,BBG017TGV7M2,us,BBG017TGV7N1,stocks,QDEL,QuidelOrtho Corporation Common Stock
3514,0001978528,BBG01JRVRCN8,us,BBG01JRVRDJ1,stocks,QETA,Quetta Acquisition Corporation Common Stock
3515,0001978528,BBG01KC5F235,us,BBG01KC5F2Z0,stocks,QETAR,Quetta Acquisition Corporation Right
3516,0001978528,BBG01J1BZMY7,us,BBG01J1BZNS2,stocks,QETAU,Quetta Acquisition Corporation Unit
3517,0001741530,BBG00MDY4KL0,us,BBG00MDY4LB9,stocks,QFIN,"Qifu Technology, Inc. American Depositary Shares"
3518,0001781193,BBG00V95T6J5,us,BBG00V95T794,stocks,QH,Quhuo Limited American Depository Shares
3519,0001415726,BBG01P7V1RL3,us,BBG01P7V1SF8,stocks,QHDG,Innovator Hedged Nasdaq-100 ETF
3520,0001540013,BBG000HV7H25,us,BBG001SHK710,stocks,QIPT,Quipt Home Medical Corp. Ordinary Shares
3521,0001460702,BBG008D03RS4,us,BBG008D03RT3,stocks,QLGN,"Qualigen Therapeutics, Inc. Common Stock"
3522,0001107843,BBG000HT5G06,us,BBG001SYH860,stocks,QLYS,"Qualys, Inc. Common Stock"
3523,0000709283,BBG000GQ7BH4,us,BBG001SD3PN4,stocks,QMCO,Quantum Corporation
3524,,BBG01KJT7CQ8,us,BBG01KJT7DL1,stocks,QMID,WisdomTree U.S. MidCap Quality Growth Fund
3525,0001971542,,us,,stocks,QMMM,QMMM Holdings Limited Ordinary Shares
3526,,BBG00BKYP4M8,us,BBG00BKYP4L9,stocks,QMOM,Alpha Architect U.S. Quantitative Momentum ETF
3527,0001662774,BBG00BTK1DT8,us,BBG00BTK1DS9,stocks,QNCX,"Quince Therapeutics, Inc. Common Stock"
3528,0001671502,BBG00D9PB2L6,us,BBG00D9PB389,stocks,QNRX,"Quoin Pharmaceuticals, Ltd. American Depositary Shares"
3529,0001117297,BBG000S9XXB8,us,BBG001T2V5P8,stocks,QNST,"QuinStreet, Inc."
3530,0001771885,BBG00L45SFK1,us,BBG00L1C7XW0,stocks,QNTM,Quantum Biopharma Ltd. Class B Subordinate Voting Shares
3531,0001100663,BBG01Q8ZCHC1,us,BBG01Q8ZCJB8,stocks,QNXT,iShares Nasdaq-100 ex Top 30 ETF
3532,0000914208,BBG01K9JLGG7,us,BBG01K9JLHB0,stocks,QOWZ,Invesco Nasdaq Free Cash Flow Achievers ETF
3533,0001418144,BBG01NPPP962,us,BBG01NPPPB67,stocks,QQA,Invesco QQQ Income Advantage ETF
3534,0001329377,BBG000F9KBH8,us,BBG001SNH6H6,stocks,QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund
3535,0000914208,BBG0136JTP16,us,BBG0136JTT36,stocks,QQJG,Invesco ESG NASDAQ Next Gen 100 ETF
3536,0000914208,BBG0136JTF54,us,BBG0136JTG07,stocks,QQMG,Invesco ESG NASDAQ 100 ETF
3537,0001067839,BBG000BSWKH7,us,BBG001S9GN63,stocks,QQQ,"Invesco QQQ Trust, Series 1"
3538,0001174610,BBG011389WK3,us,BBG011389XD9,stocks,QQQA,ProShares Nasdaq-100 Dorsey Wright Momentum ETF
3539,0001424958,BBG001KXTSV5,us,BBG001V0SZW9,stocks,QQQE,Direxion NASDAQ-100 Equal Weighted Index Shares
3540,0001616668,BBG01PD7R7S8,us,BBG01PD7R8M2,stocks,QQQG,Pacer Nasdaq 100 Top 50 Cash Cows Growth Leaders ETF
3541,0001848758,BBG01L86VBC8,us,BBG01L86VCM5,stocks,QQQI,NEOS Nasdaq 100 High Income ETF
3542,0000914208,BBG00XS1BW29,us,BBG00XS1BWX5,stocks,QQQJ,Invesco NASDAQ Next Gen 100 ETF
3543,0000914208,BBG00XS6PB10,us,BBG00XS6PBW6,stocks,QQQM,Invesco NASDAQ 100 ETF
3544,,BBG01PYJBB61,us,BBG01PYJBC14,stocks,QQQP,Tradr 2X Long Triple Q Quarterly ETF
3545,0000914208,BBG019Z0CL64,us,BBG019Z0CM44,stocks,QQQS,Invesco NASDAQ Future Gen 200 ETF
3546,0001924868,BBG01N8MZ896,us,BBG01N8MZ958,stocks,QQQT,Defiance Nasdaq 100 Income Target ETF
3547,,BBG01P518G74,us,BBG01P518HC6,stocks,QQQW,Tradr 2X Long Triple Q Weekly ETF
3548,0001608741,BBG007SRSSN7,us,BBG007SRSSP5,stocks,QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund - Shares of Beneficial Interest
3549,0001924868,BBG01J9SMKZ9,us,BBG01J9SMLY8,stocks,QQQY,Tidal Trust II Defiance Nasdaq 100 Enhanced Options & 0DTE Income ETF
3550,0001329377,BBG000QX2SL1,us,BBG001SSSWR5,stocks,QQXT,First Trust NASDAQ - 100 Ex-Technology Sector Index Fund
3551,0001442236,BBG000BBF461,us,BBG001S74P56,stocks,QRHC,Quest Resource Holding Corporation
3552,,BBG012937P14,us,BBG012937PW0,stocks,QRMI,Global X NASDAQ 100 Risk Managed Income ETF
3553,0001355096,BBG000PCQQL6,us,BBG001SR0LR1,stocks,QRTEA,"Qurate Retail, Inc. Series A Common Stock"
3554,0001355096,BBG000PCS7S9,us,BBG001SR0LS0,stocks,QRTEB,"Qurate Retail, Inc. Series B Common Stock"
3555,0001355096,,us,,stocks,QRTEP,"Qurate Retail, Inc. 8.0% Fixed Rate Cumulative Redeemable Preferred Stock"
3556,0001604778,BBG007TJF1N7,us,BBG007TJF1P5,stocks,QRVO,"Qorvo, Inc."
3557,0001932770,BBG01C3JFXX2,us,BBG01C3JFYR7,stocks,QSG,QuantaSing Group Limited American Depositary Shares
3558,0001816431,BBG00X8RS963,us,BBG00X8RS972,stocks,QSI,Quantum-Si Incorporated Class A Common Stock
3559,0001833769,BBG00XZQKX88,us,,stocks,QSIAW,Quantum-Si Incorporated Warrant
3560,0001616668,BBG01PYJ2QJ4,us,BBG01PYJ2RF6,stocks,QSIX,Pacer Metaurus Nasdaq 100 Dividend Multiplier 600 ETF
3561,,BBG01KJP4KR0,us,BBG01KJP4LR8,stocks,QSML,WisdomTree U.S. SmallCap Quality Growth Fund
3562,0001329377,BBG000P4KXT7,us,BBG001SQWVL2,stocks,QTEC,First Trust NASDAQ-100 Technology  Index Fund
3563,0001844505,BBG00ZLKV5F2,us,BBG00ZLKV688,stocks,QTI,"QT Imaging Holdings, Inc. Common Stock"
3564,0001100663,BBG01Q8Z8MB6,us,BBG01Q8Z8RF1,stocks,QTOP,iShares Nasdaq Top 30 Stocks ETF
3565,,BBG012935TW4,us,BBG012935VT3,stocks,QTR,Global X NASDAQ 100 Tail Risk ETF
3566,0001503274,BBG0027NWC69,us,BBG0027NWC78,stocks,QTRX,Quanterix Corporation Common Stock
3567,0001661998,BBG00CTTJWQ9,us,BBG00CTTJWS7,stocks,QTTB,Q32 Bio Inc. Common Stock
3568,0001539639,BBG00LWJ39P6,us,BBG00LWJ3BF2,stocks,QTUM,Defiance Quantum ETF
3569,0001758009,BBG000PP3YK6,us,BBG001SLKPP5,stocks,QUBT,Quantum Computing Inc. Common
3570,0000882508,BBG000BFGMQ9,us,BBG001S711V3,stocks,QUIK,QuickLogic Corp
3571,0001590560,,us,,stocks,QURE,uniQure N.V.
3572,,BBG007D96646,us,BBG007D96637,stocks,QVAL,Alpha Architect U.S. Quantitative Value ETF
3573,0001236275,BBG000BV5627,us,BBG001SCBW07,stocks,QXO,"QXO, Inc. Common Stock"
3574,,BBG01NBKR6Q0,us,BBG01NBKR7N1,stocks,QXQ,SGI Enhanced Nasdaq-100 ETF
3575,0001432353,BBG00MVW9587,us,BBG00MVW9603,stocks,QYLD,Global X Funds Global X NASDAQ-100 Covered Call ETF
3576,,BBG01F5WSM55,us,BBG01F5WSN08,stocks,QYLE,Global X Nasdaq 100 ESG Covered Call ETF
3577,0001432353,BBG00XH4S633,us,BBG00XH4S6Z8,stocks,QYLG,Global X Nasdaq 100 Covered Call & Growth ETF
3578,0001949257,BBG01PT2ZTY8,us,BBG01PT2ZVT9,stocks,RADX,Radiopharm Theranostics Limited American Depositary Shares
3579,0001320854,BBG000BC1G85,us,BBG001S64339,stocks,RAIL,"FreightCar America, Inc."
3580,0000081955,BBG000BRX8P6,us,BBG001S5VKT5,stocks,RAND,Rand Capital Corp
3581,0001856725,BBG011R6PZ44,us,BBG011R6PZZ0,stocks,RANI,"Rani Therapeutics Holdings, Inc. Class A Common Stock"
3582,0002012593,BBG01FRNQ4P1,us,BBG01FRNQ4V4,stocks,RAPP,"Rapport Therapeutics, Inc. Common Stock"
3583,0001673772,BBG00PGK50M2,us,BBG00PGK50N1,stocks,RAPT,"RAPT Therapeutics, Inc. Common Stock"
3584,0001515673,BBG001RWPDW6,us,BBG001V2MJJ2,stocks,RARE,Ultragenyx Pharmaceutical Inc.
3585,0000718332,BBG000BFX8X3,us,BBG001S6XS05,stocks,RAVE,"Rave Restaurant Group, Inc."
3586,0001948443,,us,,stocks,RAY,Raytech Holding Limited Ordinary Shares
3587,0001825875,,us,,stocks,RAYA,Erayak Power Solution Group Inc. Class A Ordinary Shares
3588,,BBG012DVX111,us,BBG012DVX1X6,stocks,RAYS,Global X Solar ETF
3589,0001499422,BBG002537TC9,us,BBG002537TD8,stocks,RBB,RBB Bancorp Common Stock
3590,0001708055,BBG00HW4CSG6,us,BBG00HW4CSH5,stocks,RBBN,Ribbon Communications Inc. Common Stock
3591,0000921557,BBG000BJMHG6,us,BBG001S7X4Z8,stocks,RBCAA,Republic Bancorp Inc/KY
3592,0001751783,BBG00N2Q0L02,us,BBG00N2Q0LR3,stocks,RBKB,"Rhinebeck Bancorp, Inc. Common Stock"
3593,0000748268,BBG000BQRDD7,us,BBG001SB7WF8,stocks,RCAT,"Red Cat Holdings, Inc. Common Stock"
3594,0001762303,BBG00TD18T43,us,BBG00TD18TF1,stocks,RCEL,"Avita Medical, Inc. Common Stock"
3595,0001281895,BBG000WG3567,us,BBG001T92156,stocks,RCKT,"Rocket Pharmaceuticals, Inc. Common Stock"
3596,0001281895,BBG01BYF7LK7,us,,stocks,RCKTW,"Rocket Pharmaceuticals, Inc. Warrant"
3597,0000895456,BBG000BF20N5,us,BBG001S6JXZ2,stocks,RCKY,"Rocky Brands, Inc."
3598,0000700841,BBG000BRYSR9,us,BBG001S5VLS4,stocks,RCMT,RCM Technologies Inc
3599,0001442620,,us,,stocks,RCON,"Recon Technology, Ltd. Class A Ordinary Shares"
3600,0002018145,,us,,stocks,RDACU,Rising Dragon Acquisition Corp. Unit
3601,0001016838,,us,,stocks,RDCM,Radcom Ltd.
3602,0001382821,BBG001Q7HP63,us,BBG001V1F423,stocks,RDFN,Redfin Corporation Common Stock
3603,0001553846,BBG003RY91S7,us,BBG003RY92J5,stocks,RDHL,Redhill Biopharma Ltd.
3604,0000716634,BBG000HS0VW5,us,BBG001SFJ734,stocks,RDI,"Reading International, Inc Class A Common Stock"
3605,0000716634,BBG000HS1DX3,us,BBG001SFJ743,stocks,RDIB,"Reading International, Inc (Class B"
3606,0000790526,BBG000CXSF54,us,BBG001S75DK5,stocks,RDNT,"RadNet, Inc. Common Stock"
3607,0000912603,BBG000BL18V7,us,BBG001S7H0J2,stocks,RDUS,"Radius Recycling, Inc. Class A Common Stock"
3608,0001720116,BBG00HNGGZ88,us,BBG00HNGGZZ8,stocks,RDVT,"Red Violet, Inc. Common Stock"
3609,0001552740,BBG005SW6WR1,us,BBG005SW6WS0,stocks,RDVY,First Trust Rising Dividend Achievers ETF
3610,0001094366,,us,,stocks,RDWR,Radware Ltd.
3611,0001868640,,us,,stocks,RDZN,"Roadzen, Inc. Ordinary Shares"
3612,0001868640,,us,,stocks,RDZNW,"Roadzen, Inc. Warrants"
3613,0001387131,BBG01GXL9CS4,us,BBG01GXL9DP5,stocks,REAI,Tidal ETF Trust Intelligent Real Estate ETF
3614,0001573221,BBG004FPDNZ6,us,BBG004FPDP45,stocks,REAL,"The RealReal, Inc. Common Stock"
3615,0001862461,BBG00VNNPD72,us,BBG00KRN3NQ3,stocks,REAX,REAL BROKERAGE INC
3616,0001707910,BBG0149QJGT6,us,BBG0149QJHN0,stocks,REBN,"Reborn Coffee, Inc. Common Stock"
3617,0001995116,,us,,stocks,RECT,Rectitude Holdings Ltd Ordinary Shares
3618,0001843588,,us,,stocks,REE,REE Automotive Ltd. Class A Ordinary Shares
3619,0001867949,BBG0136KJVY5,us,BBG0136KJWS0,stocks,REFI,"Chicago Atlantic Real Estate Finance, Inc. Common Stock"
3620,0000793524,BBG000BS1F28,us,BBG001S5VML9,stocks,REFR,Research Frontiers Inc
3621,0000910606,BBG000BL46Q4,us,BBG001S7H752,stocks,REG,Regency Centers Corporation
3622,0001066247,,us,,stocks,REGCO,Regency Centers Corporation 5.875% Series B Cumulative Redeemable Preferred Stock
3623,0001066247,,us,,stocks,REGCP,Regency Centers Corporation 6.25% Series A Cumulative Redeemable Preferred Stock
3624,0000872589,BBG000C734W3,us,BBG001S6PX49,stocks,REGN,Regeneron Pharmaceuticals Inc
3625,0001414040,BBG00ZFBJJ72,us,BBG00ZFBJK33,stocks,REIT,ALPS Active REIT ETF
3626,0001697851,BBG00GX2L928,us,BBG00GX2L937,stocks,REKR,"Rekor Systems, Inc. Common Stock"
3627,0001812727,BBG0063J9Y61,us,BBG0063J9Y70,stocks,RELI,"Reliance Global Group, Inc. Common Stock"
3628,0001812727,BBG00Z5L38W4,us,,stocks,RELIW,"Reliance Global Group, Inc. Series A Warrants"
3629,0000355948,BBG000BS1WR4,us,BBG001S5VMS2,stocks,RELL,Richardson Electronics Ltd
3630,0001782170,BBG012C7JST2,us,BBG012C7JTN6,stocks,RELY,"Remitly Global, Inc. Common Stock"
3631,0001527728,BBG0060CNMG8,us,BBG0060CNMH7,stocks,RENB,Renovaro Inc. Common Stock
3632,0001889112,,us,,stocks,RENE,Cartesian Growth Corporation II Class A Ordinary Shares
3633,0001889112,,us,,stocks,RENEU,Cartesian Growth Corporation II Unit
3634,0001889112,,us,,stocks,RENEW,Cartesian Growth Corporation II Warrant
3635,0001468327,BBG001J049S2,us,BBG001V0FB29,stocks,RENT,"Rent the Runway, Inc. Class A Common Stock"
3636,0001737953,BBG00L8Z22R1,us,BBG00L8Z22S0,stocks,REPL,"Replimune Group, Inc."
3637,0001687277,,us,,stocks,RETO,"ReTo Eco-Solutions, Inc. Class A Shares"
3638,0001810560,BBG00WH4GBZ2,us,BBG00WH4GC08,stocks,REVB,"Revelation Biosciences, Inc. Common Stock"
3639,0001810560,BBG00Y646SC9,us,,stocks,REVBW,"Revelation Biosciences, Inc. Warrant"
3640,0001786431,BBG00QVJVYB5,us,BBG00QVJVZ22,stocks,REYN,Reynolds Consumer Products Inc. Common Stock
3641,0001847607,BBG0146Z8882,us,BBG0146Z8935,stocks,RFAC,RF Acquisition Corp. Class A Common Stock
3642,0001847607,BBG0146Z8K12,us,BBG0146Z8KY6,stocks,RFACR,RF Acquisition Corp. Rights
3643,0001847607,BBG0146Z5YF0,us,BBG0146Z5Z85,stocks,RFACU,RF Acquisition Corp. Unit
3644,0001847607,BBG016X0MZ79,us,,stocks,RFACW,RF Acquisition Corp. Warrants
3645,0002012807,,us,,stocks,RFAI,RF Acquisition Corp II Ordinary Shares
3646,0002012807,,us,,stocks,RFAIR,RF Acquisition Corp II Right
3647,0002012807,,us,,stocks,RFAIU,RF Acquisition Corp II Unit
3648,0001424212,BBG00CNPNL73,us,BBG00CNPNL82,stocks,RFDI,First Trust RiverFront Dynamic Developed International ETF
3649,0001424212,BBG00D30F6P0,us,BBG00D30F6Q9,stocks,RFEM,First Trust RiverFront Dynamic Emerging Markets ETF
3650,0001424212,BBG00CNPHYW4,us,BBG00CNPHYV5,stocks,RFEU,First Trust RiverFront Dynamic Europe ETF
3651,0000740664,BBG000C2J6S7,us,BBG001S6CQZ4,stocks,RFIL,RF Industries Ltd
3652,0001829667,,us,,stocks,RGC,Regencell Bioscience Holdings Limited Ordinary Shares
3653,0001069533,BBG000BMCQY0,us,BBG001S7N6X6,stocks,RGCO,RGC Resources Inc
3654,0000730272,BBG000BS48J3,us,BBG001S5VNT9,stocks,RGEN,Repligen Corp
3655,0001871149,BBG012Y76861,us,BBG012Y76923,stocks,RGF,"The Real Good Food Company, Inc. Class A Common Stock"
3656,0000085535,BBG000BS5170,us,BBG001S5VNX4,stocks,RGLD,Royal Gold Inc
3657,0001505512,BBG000R33DR2,us,BBG001T921Y4,stocks,RGLS,Regulus Therapeutics Inc.
3658,0001590877,BBG007Z9V591,us,BBG007Z9V5C7,stocks,RGNX,REGENXBIO Inc.
3659,0001084765,BBG000BHYLP8,us,BBG001S7QYK6,stocks,RGP,Resources Connection
3660,0000716643,BBG000C8SW16,us,BBG001S6RDV1,stocks,RGS,Regis Corporation
3661,0001838359,BBG00Z911S16,us,BBG00Z911SZ9,stocks,RGTI,"Rigetti Computing, Inc. Common Stock"
3662,0001838359,BBG00ZCW9TW0,us,,stocks,RGTIW,"Rigetti Computing, Inc. Warrants"
3663,0000935419,BBG000FLT111,us,BBG001S8LFR3,stocks,RICK,"RCI Hospitality Holdings, Inc."
3664,0001034842,BBG000BPWTW7,us,BBG001SD33Z0,stocks,RIGL,Rigel Pharmaceuticals Inc. (New)
3665,0001464790,BBG000RTNP69,us,BBG001SV8TK4,stocks,RILY,"B. RILEY FINANCIAL, INC."
3666,0001464790,,us,,stocks,RILYG,"B. Riley Financial, Inc. 5.00% Senior Notes due 2026"
3667,0001464790,,us,,stocks,RILYK,"B. Riley Financial, Inc. 5.50% Senior Notes Due 2026"
3668,0001464790,,us,,stocks,RILYL,"B. Riley Financial, Inc. Depositary Shares each representing 1/1000th in a share of 7.375% Series B Cumulative Perpetual Preferred Stock, par value $0.0001"
3669,0001464790,,us,,stocks,RILYM,"B. Riley Financial, Inc. 6.375% Senior Notes due 2025"
3670,0001464790,,us,,stocks,RILYN,"B. Riley Financial, Inc. 6.50% Senior Notes Due 2026"
3671,0001464790,,us,,stocks,RILYP,"B. Riley Financial, Inc. Depositary Shares, each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock"
3672,0001464790,,us,,stocks,RILYT,"B. Riley Financial, Inc. 6.00% Senior Notes Due 2028"
3673,0001464790,,us,,stocks,RILYZ,"B. Riley Financial, Inc. 5.25% Senior Notes due 2028"
3674,0000923601,BBG000ND96D8,us,BBG001S7YHQ8,stocks,RIME,"Algorhythm Holdings, Inc. Common Stock"
3675,0000930667,BBG002GKR6T9,us,BBG002GKR7K6,stocks,RING,iShares MSCI Global Gold Miners ETF
3676,0001167419,BBG000BQ4512,us,BBG001SDW128,stocks,RIOT,"Riot Platforms, Inc. Common Stock"
3677,0001951229,,us,,stocks,RITR,Reitar Logtech Holdings Limited Ordinary shares
3678,0001874178,BBG00741Y1N2,us,BBG00741Y1P0,stocks,RIVN,"Rivian Automotive, Inc. Class A Common Stock"
3679,0001469443,BBG000GYBX66,us,BBG001SP1Y87,stocks,RKDA,"Arcadia Biosciences, Inc."
3680,0001819994,BBG00Y61SZL5,us,BBG00Y61T0H6,stocks,RKLB,"Rocket Lab USA, Inc. Common Stock"
3681,0001812364,BBG00DSS08K9,us,BBG00DSS08L8,stocks,RLAY,"Relay Therapeutics, Inc. Common Stock"
3682,0001553643,BBG003MKSL16,us,BBG003MKSL25,stocks,RLMD,"Relmada Therapeutics, Inc. Common Stock"
3683,0001739410,BBG011PFKF54,us,BBG011PFKG07,stocks,RLYB,Rallybio Corporation Common Stock
3684,0001767837,BBG000KWLYL5,us,BBG001SJRRS6,stocks,RMBI,"Richmond Mutual Bancorporation, Inc. Common Stock"
3685,0001596961,BBG005XNT8X6,us,BBG005XNT8Y5,stocks,RMBL,"RumbleOn, Inc. Class B Common Stock"
3686,0000917273,BBG000BR32C6,us,BBG001S7RF80,stocks,RMBS,Rambus Inc
3687,0001616262,BBG000BS8F94,us,BBG001S5VQC0,stocks,RMCF,"Rocky Mountain Chocolate Factory, Inc. Common Stock"
3688,0001843656,BBG00Z69M9L9,us,BBG00Z69M9M8,stocks,RMCO,Royalty Management Holding Corporation Class A Common Stock
3689,0001843656,BBG010HFCYX2,us,,stocks,RMCOW,Royalty Management Holding Corporation Warrant
3690,0001635282,BBG008W23T50,us,BBG008W23WB6,stocks,RMNI,"Rimini Street, Inc. (DE) Common Stock"
3691,0001644378,BBG00B6V7CJ6,us,BBG00B6V7CK4,stocks,RMR,The RMR Group Inc. Class A Common Stock
3692,0001983324,,us,,stocks,RMSG,Real Messenger Corporation Ordinary Shares
3693,0001983324,,us,,stocks,RMSGW,Real Messenger Corporation Warrants
3694,0001041024,BBG000BMC004,us,BBG001S8R2Y8,stocks,RMTI,"Rockwell Medical, Inc. (DE) Common Stock"
3695,0001599901,BBG00FQ7LXW1,us,BBG00FQ7LXX0,stocks,RNA,"Avidity Biosciences, Inc. Common Stock"
3696,0001453687,BBG001J19Q25,us,BBG001V0FQQ0,stocks,RNAC,"Cartesian Therapeutics, Inc. Common Stock"
3697,0001829635,BBG00ZGYHV03,us,BBG00ZGYHVW8,stocks,RNAZ,"TransCode Therapeutics, Inc. Common Stock"
3698,0001552740,BBG00GY1HY38,us,BBG00GY1HYT0,stocks,RNEM,First Trust Emerging Markets Equity Select ETF
3699,0001137360,BBG019VR3JN5,us,BBG019VR3KN2,stocks,RNEW,VanEck Green Infrastructure ETF
3700,0001432353,BBG0099SCGR1,us,BBG0099SCGS0,stocks,RNRG,Global X Funds Global X Renewable Energy Producers ETF
3701,0001552740,BBG00GY1J1V7,us,BBG00GY1J2K7,stocks,RNSC,First Trust Small Cap US Equity Select ETF
3702,0001848763,,us,,stocks,RNW,ReNew Energy Global plc Class A Ordinary Shares
3703,0001848763,,us,,stocks,RNWWW,ReNew Energy Global plc Warrant
